TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
94037,877486,9.33128449440114
517679,3770234,7.282957199345541
62294,427520,6.862940251067519
25563,222436,8.701482611587059
9487,71024,7.48645514915147
57582,483990,8.40523080129207
40477,301643,7.452207426439706
361067,2876200,7.96583459579524
8991,74489,8.284840395951507
154896,981322,6.335360499948353
7808,57428,7.355020491803279
144343,973439,6.743929390410342
7848,62147,7.918832823649337
25578,235654,9.213151927437641
190326,1431838,7.523081449723107
20434,169390,8.289615346970734
16927,133461,7.884504046789154
46693,389834,8.34887456363909
6183,55882,9.038007439754164
57781,517502,8.956265900555547
11720,121124,10.33481228668942
475738,3959693,8.323264065515053
63716,597444,9.37667147969113
29267,230336,7.870160932107835
41111,360788,8.775948043102819
35755,341767,9.558579219689554
896654,5272016,5.879654805532569
53490,361719,6.762366797532249
32670,225157,6.891857973676156
34546,265659,7.690007526196955
44364,401216,9.043729149761068
11081,64171,5.7910838371988085
12886,119789,9.296057737079
8808,79683,9.0466621253406
21613,171470,7.933651043353537
140599,1133057,8.058784201879103
19690,191580,9.729812087353986
125540,858196,6.836036323084276
361244,2301501,6.3710428408499515
67182,567226,8.443124646482689
15381,119163,7.747415642676029
48239,385266,7.986608345944153
35117,204117,5.812483982116923
1928363,12243279,6.349053056919263
12322,126194,10.241356922577504
12136,105276,8.674686882003956
516565,4066350,7.8719038262367755
16564,165751,10.006701279884085
44680,343166,7.680528200537153
13566,130060,9.587203302373581
564589,3949534,6.995414363368751
9745,66404,6.814161108260646
82314,784868,9.5350487158928
525131,3963214,7.547095867507346
64390,437877,6.800388259046436
25925,218421,8.425110896817744
9009,69652,7.7313797313797314
68415,519936,7.599736899802675
36605,289505,7.908892227837727
364204,2872237,7.886341171431396
8550,68119,7.967134502923977
106186,757071,7.129668694554837
7826,57435,7.338998211091234
158076,1187509,7.512266251676409
6742,58766,8.716404627706911
22090,197823,8.95531914893617
176262,1411890,8.010178030431971
19190,165647,8.631943720687858
17931,133664,7.454352796832302
41086,346882,8.442827240422528
6009,54117,9.00599101347978
61353,522889,8.522631330171304
13385,119994,8.964811355995517
614091,5280130,8.59828592179335
84432,679104,8.043206367254122
54654,266132,4.869396567497347
47488,408535,8.602910208894878
46233,384661,8.32005277615556
964955,5571030,5.773357306817417
59889,385049,6.429377682045117
72472,286228,3.9494977370570705
44462,344551,7.749336512077729
70512,537254,7.619327206716587
15181,74126,4.882814043870628
17693,130534,7.377720002260781
10921,89938,8.235326435308123
29941,188649,6.300691359674025
176647,1189889,6.73597060804882
19512,185268,9.495079950799507
200220,1088238,5.4352112676056334
605889,3998311,6.599081679977686
82650,621388,7.518306110102843
17112,132706,7.755142589995325
50665,367302,7.249620053291227
53360,291557,5.463961769115442
2220347,14936203,6.726967901863988
17081,129614,7.588197412329489
13045,102579,7.863472594863932
606067,5015307,8.275169246964445
21202,171571,8.092208282237525
58680,394573,6.724147920927062
14498,130929,9.030831838874327
495451,3431354,6.925718184038381
18706,90742,4.850956912220678
99317,879251,8.852975824883957
615407,4870550,7.914355865305399
91011,498251,5.474623946555911
38354,275652,7.18704698336549
17867,81847,4.5809033413555715
84200,590932,7.018194774346793
52457,325023,6.195989095830871
415053,3398318,8.187672417739421
11121,78707,7.077331175254024
90293,660219,7.3119621676098925
10134,69390,6.847246891651865
241298,1788352,7.411383434591253
9039,65072,7.199026440977985
26543,199150,7.502919790528576
204285,1534694,7.5125143794209075
28264,175115,6.1956906311916216
27773,169537,6.104381953696036
43666,350682,8.031008106994
7885,69011,8.752187698161066
81971,824109,10.053665320662185
13871,159525,11.500612789272584
651618,6446927,9.89372147485183
98417,931008,9.459829094566995
50317,269612,5.358268577220422
61851,630943,10.201015343325087
44735,426550,9.535039678104393
934591,6386897,6.833895254715699
63002,463489,7.356734706834704
73409,332239,4.525861951531828
58267,552484,9.48193660219335
92115,897491,9.743158009010475
21243,99978,4.706397401496964
17388,170088,9.78191856452726
12288,136359,11.096923828125
32504,258803,7.962189269013044
187776,1487504,7.921693933197001
21759,241115,11.081161818098257
184901,1053830,5.699428342734761
660109,5150935,7.803158266286325
92887,821346,8.842421436799553
18122,178621,9.856583158591766
61460,491528,7.99752684672958
47876,330342,6.899949870498789
2009780,14791386,7.3597040472091475
19626,181446,9.245184958728217
13807,132165,9.572318389222858
583847,5051162,8.651516578829728
31240,292962,9.377784891165172
49078,418393,8.525062145971718
18100,186464,10.301878453038674
396793,3207649,8.08393545249034
35102,135775,3.8680132186200216
113822,1175841,10.33052485459753
651670,5891158,9.040093912563107
58138,449618,7.733633767931473
50618,422494,8.346714607451895
23629,112980,4.78141267087054
112014,944992,8.436374024675487
62209,412521,6.631210918034368
401641,3537625,8.807927975480592
11198,106865,9.543222003929273
104390,828228,7.933978350416707
8748,79999,9.144833104709647
287825,2452164,8.51963519499696
8726,84951,9.735388494155398
27202,264375,9.718954488640541
224566,2101572,9.358371258338305
31878,255348,8.010163749294184
34857,236600,6.787732736609576
42764,394203,9.21810401272098
9924,103424,10.421604191858123
66282,541575,8.170770344890016
12092,99168,8.201124710552431
520628,4217402,8.100605422681838
72353,609878,8.429201277072133
29858,189315,6.340511755643378
44282,362598,8.188383541845445
37140,253859,6.835191168551427
903459,4778759,5.289403282274016
54675,329553,6.027489711934156
36879,211468,5.734103419290111
41096,320824,7.806696515475958
49085,404672,8.24431088927371
13758,60889,4.425715947085332
14352,107316,7.4774247491638794
10011,77922,7.783637998201978
22054,145128,6.580574952389589
159091,1111030,6.983613152221056
19034,147412,7.74466743721761
128165,666018,5.196566925447665
400086,2624981,6.56104187599666
76231,535048,7.018771890700633
15770,110421,7.0019657577679135
49368,335119,6.78818262842327
37212,200551,5.3894173922390625
1884872,12261434,6.505181253687253
14257,113748,7.978396577120011
13404,95716,7.140853476574157
563575,4543250,8.061482500110898
18430,156957,8.516386326641346
48270,313311,6.490801740211311
15060,123928,8.22895086321381
599175,3444435,5.748629365377394
16793,75643,4.504436372297981
88046,728478,8.27383413215819
541149,3962831,7.322994221554507
64728,361362,5.582777159807193
28834,204835,7.103939793299577
11060,67859,6.135533453887884
73229,519229,7.090483278482568
40621,237942,5.857610595504788
379029,3029930,7.993926586092357
10147,70715,6.969054893071844
105062,637874,6.071405455826084
8177,53511,6.544087073498838
178110,1348719,7.5723934647128175
9245,61826,6.687506760411033
23603,174386,7.388298097699445
187188,1294330,6.91459922644614
21056,140613,6.678049012158055
18310,116557,6.3657564172583285
42392,284710,6.716125684091338
6919,57597,8.324468853880619
31534,313695,9.947834083846008
10389,102157,9.833188949850804
289945,2658945,9.170515097690942
41791,415815,9.949869589145989
24874,145883,5.864878990110155
24793,249386,10.05872625337797
25649,238331,9.292019182034387
635564,3761485,5.91834181923457
35295,262303,7.431732540019833
30851,170180,5.51619072315322
19500,161454,8.279692307692308
35239,327190,9.284883225971225
12695,67200,5.293422607325719
12871,114201,8.872737161059746
7603,64001,8.41786137051164
14501,113834,7.850079304875526
97723,767846,7.857372368838451
16157,163367,10.111221142538838
77287,496919,6.429528898779872
170918,1024929,5.996612410629659
59551,465220,7.8121274201944555
12397,99003,7.986045010889732
25097,205862,8.202653703629917
15828,103876,6.562800101086681
155785,1197904,7.689469461116282
10903,116945,10.725946987067779
8748,76379,8.731024234110654
685162,5458579,7.96684433754353
11375,109064,9.588043956043956
39055,283067,7.2479067981052365
6477,66746,10.305079512119809
484519,3429378,7.077902001779084
12209,64910,5.316569743631747
63050,625321,9.917858842188739
297960,2502388,8.398402470130218
38690,272012,7.030550529852675
19378,152917,7.891268448756321
9216,58327,6.328884548611111
48360,418828,8.660628618693135
26280,181884,6.921004566210046
473882,3952233,8.34012053633605
6627,54049,8.155877470952165
94304,677091,7.179875721072277
5006,34577,6.9071114662405115
53289,439661,8.250501979770684
5060,43146,8.526877470355732
21385,193767,9.060883797054009
147234,1247250,8.471209095725172
19067,150722,7.90486180311533
12773,87052,6.815313552023801
34951,296554,8.484850218877858
4058,38255,9.42705766387383
78164,575736,7.365743820684714
16463,119564,7.262588835570674
597670,4833840,8.087807653052687
87711,742452,8.464753565687314
37885,231636,6.114187673221592
48475,353446,7.291304796286746
69587,444844,6.392630807478408
1136583,5910593,5.2003179706189515
76480,431040,5.635983263598327
47267,270224,5.716969555926968
44903,296398,6.600850722668864
60101,484512,8.061629590189847
14830,65894,4.443290627107215
19745,138870,7.033172955178526
13498,93307,6.912653726477997
33683,200688,5.958139120624647
192375,1334738,6.93820922677063
30483,220822,7.244103270675459
165434,961730,5.813375726875975
464188,2548111,5.48939438331021
100992,738161,7.3091036913814955
21294,135146,6.3466704235935
65543,415080,6.332941732908167
38340,195687,5.103990610328639
1417682,8915767,6.28897524268489
18161,133273,7.338417488023787
16677,117667,7.05564549979013
723921,5553246,7.671066318009838
22384,190421,8.50701393852752
70626,393244,5.567977798544446
17225,137954,8.008940493468796
766783,4299826,5.6076178006032995
14939,64974,4.349287100876899
110591,912513,8.251241059399048
633148,4609790,7.280746365778617
101904,535863,5.258508007536505
46998,267202,5.685390867696498
13113,79643,6.073591092808663
88590,567820,6.409527034654024
55340,343367,6.204680159016986
492487,3762233,7.6392534219177355
14802,105356,7.117686799081206
170580,1000638,5.866092156173057
11709,70193,5.994790332223077
186732,1296745,6.944417668101878
11346,77793,6.8564251718667375
37694,251615,6.675200297129517
261324,1762901,6.746035572699025
31698,193217,6.095558079374093
25196,158890,6.306159707890141
60001,407442,6.790586823552941
10107,68799,6.807064410804393
38757,289970,7.481745233119178
12235,89031,7.276747037188394
366264,3038740,8.296583884848088
55542,450342,8.108134384789889
28617,170203,5.947618548415278
28897,200606,6.942104716752604
54288,339054,6.245468611847922
813698,4211139,5.175309512865953
47123,274686,5.829128026653651
31642,184300,5.824537007774477
23273,153782,6.607742878013148
41886,334080,7.975934679845294
12794,55480,4.336407691105205
14796,104298,7.049067315490674
10063,67472,6.704958759813177
25087,146516,5.84031570135927
130458,863707,6.620575204280305
22232,158783,7.142092479309104
106607,614576,5.764874726800304
255272,1353019,5.30030320599204
70706,518445,7.332404604984018
15957,101388,6.353825907125399
40019,257325,6.4300707164097055
20855,113711,5.452457444257972
271596,1837355,6.76502967643117
14198,105025,7.39716861529793
11102,72170,6.50063051702396
721509,5437018,7.535620484290563
13667,109795,8.033584546718373
50939,286093,5.616384302793537
8956,73039,8.155314872711031
617826,3443340,5.57331675908751
11561,51211,4.42963411469596
72272,600632,8.310715076378127
380828,2857272,7.502788660497653
68019,357963,5.262691306840735
34082,198096,5.812334956868728
8737,52138,5.967494563351265
53850,347714,6.457084493964717
36659,244380,6.666302954254071
514002,3836831,7.464622705748226
9869,64976,6.583848414226366
123494,727513,5.891079728569809
8636,52974,6.134089856415007
77830,522030,6.707310805601953
7538,52640,6.983284690899443
26033,178282,6.848307916874736
196876,1354599,6.880467908734432
20992,134605,6.412204649390244
17800,110430,6.203932584269663
44838,297429,6.6334136223738795
6112,44303,7.248527486910994
39414,303851,7.709214999746283
14547,111358,7.655049151027703
289458,2448443,8.458715944973019
51793,435546,8.40936033826965
37228,241639,6.490786504781347
31453,228810,7.274663784058754
72712,483996,6.656342831994719
744339,4280148,5.750267015432485
46036,287197,6.238530715092536
44061,230011,5.2202855132657
28025,196942,7.027368421052632
40265,317572,7.887048304979511
15136,63435,4.191001585623678
17891,133895,7.483930467832988
11562,81353,7.036239404947241
28482,182602,6.411136858366688
126038,833898,6.616242720449388
22106,178037,8.05378630236135
128415,804824,6.26736751937079
253203,1335074,5.272741634182849
66276,474600,7.160963244613435
18261,120717,6.610645638245441
41921,260779,6.2207246964528515
22618,125310,5.540277654965072
170887,1119827,6.553026268820917
15630,127233,8.140307101727448
12057,82916,6.877000912333084
782135,6145399,7.857210072429951
17293,129986,7.51668305094547
63244,348987,5.518104484219847
10375,82329,7.935325301204819
615387,3716253,6.038887724310069
14542,65571,4.509077155824508
75383,621240,8.241115370839578
309401,2350792,7.597881066964877
77868,416079,5.343388811835414
44084,254413,5.771096089284094
11732,62753,5.348874872144562
126610,543862,4.295569070373588
45031,348055,7.729230974217761
576966,4589834,7.955120405708482
11333,84158,7.425924291890938
114639,695112,6.063486248135451
9786,65607,6.7041692213366035
63997,447976,6.999953122802632
8394,64418,7.674291160352633
30951,218223,7.0505961035184646
193645,1418668,7.32612770791913
25642,178083,6.944973091022542
23648,155846,6.590240189445196
50420,353547,7.012038873462911
7330,52240,7.1268758526603
26049,220932,8.481400437636761
9973,88234,8.847287676727163
258143,2180747,8.447825430091074
43504,422698,9.716301949246047
22840,152395,6.672285464098073
23884,198823,8.324526879919611
32446,285996,8.814522591382605
629673,3350175,5.3204996879332604
33958,210386,6.195476765416102
25419,150241,5.910578700971714
17385,126515,7.277250503307449
33117,277338,8.374490442974906
9800,56977,5.813979591836735
13341,103284,7.741848437148639
7318,60504,8.267832741186117
16078,120730,7.509018534643612
87152,655122,7.51700477326969
16651,140774,8.454387123896463
83865,563334,6.717152566624933
157824,903631,5.725561384833739
56093,416550,7.426060292728148
12223,91375,7.475660639777469
27506,226449,8.23271286264815
22273,118733,5.330804112602703
181991,1222838,6.719222379128638
10245,96430,9.412396290873597
8222,64377,7.829846752614936
683507,5289370,7.738574732958112
10930,82745,7.570448307410796
48371,294492,6.088193338984102
6641,63513,9.56377051648848
424080,2616603,6.170069326542162
8250,49720,6.026666666666666
64054,593808,9.270428076310614
270684,2165588,8.000428543984867
40913,273349,6.681226016180676
21361,159675,7.475071391788774
7167,45957,6.412306404353286
37730,323088,8.563159289689901
31335,211175,6.7392691878091595
484468,3940212,8.133069676428578
6320,47406,7.500949367088608
94431,595706,6.30837330961231
5606,36865,6.575990010702818
49704,363241,7.308083856430066
5267,41171,7.81678374786406
20438,165473,8.096340150699676
137888,1005806,7.29436934323509
15243,119294,7.826149708062717
12898,98686,7.651263761823539
35059,253541,7.23183775920591
4701,35647,7.582854711763455
34152,274655,8.042135160459123
11394,105467,9.256362998069159
359143,2966109,8.258852323447764
48132,482317,10.02071387019031
26474,182509,6.893895897862054
26175,222229,8.490124164278892
37263,317796,8.528459866355366
829232,4421429,5.331956557392865
41161,271319,6.591652292218362
31321,195958,6.256441365218224
21374,150390,7.036118648825676
40927,354059,8.650988345102256
11873,68232,5.746820517139729
14037,120569,8.589370948208307
8419,74428,8.840479866967573
19156,144370,7.536542075589893
114891,858067,7.468531042466338
21122,176744,8.367768203768582
99264,625318,6.299544648613797
193159,1123939,5.818724470513929
68652,529466,7.712317193963759
14969,110068,7.353062996860178
35651,296412,8.314268884463269
21726,128420,5.910890177667311
358071,2350860,6.565345978870113
11937,107197,8.980229538409986
10083,80276,7.961519389070713
724175,5588684,7.717311423343805
12470,108989,8.74009623095429
48378,329895,6.819111993054694
7992,72681,9.09421921921922
570607,3453196,6.0517939667757314
11064,65106,5.884490238611714
65894,633965,9.620982183506845
369509,2907606,7.868836753637936
47827,309377,6.468668325422878
22142,182082,8.223376388763436
8581,57572,6.709241347162336
43639,351215,8.048190838470175
35581,275753,7.75000702622186
520583,4111697,7.898254457022223
8547,64428,7.538083538083538
126623,814994,6.436382015905483
6806,44453,6.531442844548927
58484,438554,7.4987004992818544
7362,55438,7.530290681879924
24844,206845,8.325752696828207
197807,1413739,7.1470625407594275
18735,153256,8.180197491326394
15047,121880,8.099953479098824
42126,311874,7.4033613445378155
5304,43541,8.209087481146305
51347,387396,7.544666679650223
13098,119012,9.086272713391358
469118,3642111,7.763741745147277
61690,551898,8.946312206192252
30708,220338,7.175263774912075
34623,287122,8.292811137105392
47181,412103,8.734511773807252
949851,5077202,5.34526151996471
51400,328945,6.399708171206226
40925,240303,5.871789859499084
29499,215252,7.296925319502356
48213,405408,8.408686453860993
12085,66866,5.532974762101779
14616,131180,8.975095785440613
11328,95247,8.408103813559322
28022,200815,7.166333595032475
150683,1074378,7.130054485243856
26890,223261,8.302751952398662
126874,825396,6.505635512398127
312859,1747710,5.586254510817972
87375,651890,7.460829756795422
16830,130797,7.771657754010695
53553,381277,7.119619815883331
27990,160684,5.74076455877099
1101956,6286365,5.704733219838179
14245,134795,9.462618462618462
12394,101724,8.207519767629497
660855,4929640,7.459488087401926
18402,146900,7.982827953483317
43877,334829,7.631082343824783
11689,100642,8.609975190349902
627851,3895924,6.205172883375195
8997,62401,6.935756363232189
87918,785837,8.938294774676404
533109,3841254,7.205382013809559
60827,405942,6.67371397570158
30363,231221,7.615222474722525
12166,71317,5.861992437941805
63664,478532,7.516524252324705
47030,322554,6.858473314905379
474045,3613135,7.621924078937654
10863,80004,7.364816349074841
143921,946759,6.578324219537107
8847,62627,7.0788968011755395
126806,808314,6.374414459883602
9715,76095,7.832732887287699
27628,218154,7.896119878384248
206880,1540046,7.444151198762568
22542,171773,7.620131310442729
21731,155357,7.149095761814919
47852,382493,7.993250020897768
7601,61527,8.09459281673464
62829,490759,7.8110267551608334
13733,120188,8.751765819558727
533390,3969428,7.44188679952755
71641,610662,8.523917868259796
32970,226575,6.872156505914468
41706,327418,7.850621013763008
36284,320579,8.835271745121817
1084259,5460692,5.036335414324437
64477,375561,5.824728197651876
42320,258093,6.098605860113421
37520,245369,6.539685501066098
50025,399665,7.9893053473263365
11834,59840,5.056616528646273
16125,130911,8.118511627906976
11879,93910,7.905547605017257
24868,193080,7.764194949332476
176588,1260817,7.13987926699436
29781,240309,8.069205197945
142112,872561,6.1399529948209866
416088,2169387,5.213769683336217
93936,690907,7.355082183614376
17600,131859,7.4919886363636365
48341,380526,7.871703109161995
42224,210292,4.9803902993558165
1662996,9364110,5.630867422411118
15376,138654,9.017559833506764
15238,115457,7.57691298070613
550080,4128874,7.505951861547412
19719,184063,9.334296871038084
49899,344802,6.90999819635664
14981,124312,8.297977438088244
636448,3894679,6.119398599728493
8756,47725,5.45054819552307
87242,742945,8.515909768230898
601676,4132985,6.869120589819105
80673,488754,6.058458220222379
23338,193992,8.312280401062644
11929,74866,6.275966132953307
68980,528455,7.660988692374601
44007,315456,7.168314131842662
389269,2945880,7.567723091229972
11311,82375,7.282733622137742
145653,931167,6.393050606578649
9085,63017,6.936378646119978
175886,1099382,6.25053727982898
9466,69918,7.3862243819987325
31056,237879,7.6596792890262755
230157,1556787,6.764021950233971
25165,187768,7.461474269819194
18852,138050,7.322830468915765
55910,403640,7.219459846181363
7925,59595,7.5198738170347
62535,510062,8.156424402334693
13071,117843,9.015607069084233
541570,4254620,7.856085085953801
71613,621370,8.676776562914554
31094,218632,7.031324371261337
43454,363444,8.363879044506835
42381,368156,8.686817205823365
1060317,5747502,5.420550646646239
62406,405362,6.495561324231645
40793,267262,6.5516632755619835
39625,282701,7.134410094637224
48738,400850,8.224588616685132
10582,54731,5.172084672084672
15298,134074,8.76415217675513
10389,87679,8.439599576475118
22698,177700,7.828883602079478
153131,1146455,7.486759702476964
22724,199713,8.78863756380919
152200,901471,5.922936925098554
391832,2469018,6.301215827191245
78342,618062,7.889280334941666
17573,135096,7.687702725772492
51545,373913,7.254108060917645
32608,189330,5.806243866535819
1991984,11898042,5.972960626189769
13424,117057,8.719979141835518
14197,117788,8.296682397689652
564522,4257072,7.541020544814906
19265,182827,9.490111601349598
50600,364161,7.196857707509881
14567,126557,8.687924761447107
624153,3942723,6.31691748657781
7435,48209,6.484061869535979
86410,752047,8.703240365698415
598963,4308992,7.194087113895182
70243,471832,6.717139074356163
28148,230663,8.194649708682677
11226,75038,6.684304293604133
73368,524341,7.146726093119616
45000,337375,7.497222222222222
385691,2919936,7.570661488082429
10836,82784,7.639719453672942
124383,847334,6.812297500462281
9206,64177,6.971214425374756
174881,1297253,7.417918470274072
7996,61562,7.699099549774887
30256,232410,7.681451612903226
216125,1594206,7.376314632735685
22486,176620,7.854665124966646
19788,151192,7.640590256721246
47767,370464,7.755647204136747
7581,59356,7.829573934837093
76197,600371,7.879194718952189
17584,141373,8.039865787079163
711921,5949874,8.357491912726271
97393,736624,7.563418315484686
55250,255220,4.619366515837104
55784,443058,7.94238491323677
68889,455495,6.612013529010437
1206065,6709621,5.563233324903716
84235,513739,6.098878138540987
79247,302272,3.8143021186921904
54937,392363,7.142053625061434
77033,561545,7.289668064336063
17961,82931,4.617281888536273
21316,154720,7.25839744792644
12396,93875,7.573007421748951
33810,193360,5.7190180419994086
200745,1298793,6.469864753792124
22980,196929,8.569582245430809
227902,1217715,5.343151881071689
755326,4599740,6.089741383190834
93861,685097,7.299059247184666
19533,138972,7.1147289202887425
68220,432537,6.340325417766051
59384,307536,5.178768691903543
2288602,14701295,6.423701019224837
18329,129091,7.042991979922527
15947,120443,7.552705838088669
625340,5043183,8.064705600153516
23548,183805,7.805546118566332
80374,454641,5.656568044392465
16685,135238,8.10536409949056
672238,4145049,6.166043871366986
23127,89921,3.88813940415964
113383,938406,8.276425919229514
735014,5623368,7.650695088801029
131273,630672,4.804278107455455
51274,304170,5.93224636267894
19179,79421,4.141039678815371
103677,679144,6.5505753445798005
63190,375309,5.939373318563064
427792,3440204,8.041767962000224
13916,92919,6.677134233975281
119358,787678,6.599289532331306
10583,68145,6.439100444108476
276304,1984233,7.181340118130755
10067,67809,6.7357703387305055
34819,245793,7.059163100605991
264463,1925584,7.281109266702715
35410,197020,5.563964981643603
29893,172330,5.7648947914227415
54619,407205,7.455372672513228
10346,74684,7.218635221341581
110108,941558,8.551222436153594
20661,177705,8.600987367503993
813256,7595633,9.339781077545078
121781,987635,8.109926835877518
59015,278247,4.7148521562314665
84529,731546,8.654378970530823
94340,616380,6.533601865592537
1071942,6452402,6.019357390605089
93888,625500,6.6621932515337425
104843,394815,3.765773585265588
79523,653033,8.211875809514229
109290,953296,8.722627870802452
26974,110035,4.0792985838214575
23492,168930,7.190958624212498
15832,126402,7.983956543708944
52504,305176,5.812433338412311
249772,1612583,6.456220072706308
28097,245693,8.744456703562658
301770,1483986,4.917606123869172
821523,5545423,6.750173762633548
119899,880831,7.34644158833685
22807,172069,7.544569649668961
93203,578878,6.2109374161775905
89948,512528,5.698047760928537
2201605,15184320,6.896932010964728
23295,166231,7.135908993346211
18679,146120,7.8226885807591415
631189,5336040,8.453949609387996
40299,316231,7.847117794486215
83103,512160,6.162954405978123
23211,208405,8.978716987635172
589547,3871632,6.5671303560191125
44421,142673,3.211836743882398
143323,1290392,9.003383964890492
804143,6751640,8.396068858399563
142641,736677,5.164552968641555
93011,585823,6.298427067766178
30687,115768,3.7725421188125265
164854,1159215,7.031767503366615
109518,581429,5.308981172044778
430852,3651701,8.475534522295359
17527,134330,7.664175272436812
132269,855237,6.465891478728954
12872,93572,7.269422001243008
324396,2565996,7.910072873894869
13187,107752,8.171077576401
40813,300111,7.353318795481832
302472,2410141,7.9681458118437405
44532,233801,5.250179646097188
50609,280944,5.551265585172597
60804,457697,7.52741595947635
15860,129430,8.16078184110971
82212,630870,7.673697270471464
16465,127708,7.756331612511388
619418,4973404,8.029156401654456
88556,707068,7.984416640317991
36659,198724,5.420878911045037
57675,453259,7.858846987429562
68397,430868,6.299516060645935
1121403,5980298,5.332871411972324
80195,483678,6.031273770185174
50021,265521,5.308190559964815
52816,381559,7.224307028173281
64670,521167,8.058868099582496
16874,62334,3.6940855754415076
19339,138961,7.185531826878329
13527,98429,7.276484068899238
32505,202722,6.236640516843562
185861,1259682,6.777548813360522
25511,183311,7.185567010309279
179733,987995,5.497015016719245
582948,3457911,5.931765783569032
95128,671186,7.0556092843326885
20472,142291,6.950517780382962
76071,484920,6.374571124344363
50002,269412,5.38802447902084
1975066,12488785,6.323224135294719
16518,124345,7.5278484077975545
17611,123812,7.030378740559877
593278,4798464,8.088053155518997
24114,208879,8.66214647092975
75941,436998,5.7544409475777245
18405,151819,8.248791089377887
691302,3844367,5.561052911752028
21390,76823,3.5915381019167834
108814,892279,8.200038597974526
661907,4799952,7.251701523023627
111237,556440,5.002292402707732
53933,332359,6.162442289507352
14591,83307,5.709478445617162
107976,723556,6.701081721864118
55447,323953,5.842570382527459
402762,3193744,7.929606070086056
14668,103442,7.0522225252249795
140890,853818,6.060174604301228
10551,70617,6.692920102359966
225978,1651648,7.308888475869332
10307,79117,7.676045406034734
37650,253760,6.739973439575033
257636,1772269,6.878964896210157
29902,184132,6.157848973312822
27329,167164,6.116725822386476
53513,366020,6.839833311531778
10563,81846,7.748366941209883
34162,271554,7.949007669340203
11134,87546,7.8629423387821085
347323,2978536,8.57569467037887
47575,408680,8.590225959012086
31875,190828,5.986760784313725
27837,223020,8.011639185257032
41214,265856,6.450623574513515
743857,4107513,5.5219121417154104
45877,301826,6.579026527453844
33313,173426,5.205955632936091
22329,168395,7.5415379103408124
40821,346104,8.478577202910266
16423,67417,4.105035620775741
13952,103546,7.421588302752293
8046,58185,7.231543624161074
19164,115961,6.050981006053016
111470,731540,6.562662599802637
18712,148020,7.910431808465156
99073,537066,5.420911852876162
231769,1217385,5.2525790765805604
62735,473113,7.5414521399537735
13269,87628,6.603964126912352
31429,203980,6.490184224760571
19455,106440,5.471087124132613
166775,1186445,7.1140458701843805
11795,101040,8.566341670199236
9833,72404,7.363368249771178
770204,6181158,8.025351724997533
14375,117266,8.157634782608696
51172,284095,5.55176659110451
7736,63141,8.161970010341262
615698,3793677,6.161587336648812
17120,70898,4.14123831775701
68326,589198,8.62333518719082
348395,2703262,7.759187129551227
57445,295912,5.151222908869353
28029,160367,5.721467051981876
9932,53756,5.412404349577124
58878,393940,6.690784333706987
34097,200477,5.879608176672434
554594,4577055,8.252983263432348
8287,56607,6.830819355617232
122566,761636,6.214088735864759
6460,37791,5.85
63057,451917,7.166801465340882
5849,42967,7.346042058471534
23659,180528,7.630415486706961
201216,1502682,7.468004532442748
22839,152484,6.676474451595954
16860,95689,5.6755041518386715
42353,299282,7.066370741151748
5479,41013,7.485490052929367
85204,658202,7.72501291019201
17718,143453,8.09645558189412
653093,5320121,8.146038925543529
91465,787516,8.61002569288799
37552,273843,7.292367916489135
50707,413215,8.149072120220088
66078,447678,6.774993189866521
1203303,6471113,5.377791794751613
82000,514412,6.273317073170731
47673,308496,6.471084261531685
46944,325264,6.928766189502386
67419,575120,8.530532935819279
20236,86088,4.254200434868551
23421,182223,7.780325349045728
12934,96121,7.431653007576929
32344,208171,6.436155082859263
215481,1487363,6.9025250486121745
35557,259522,7.298759737885648
171343,988546,5.769398224613786
471037,2631285,5.586153529340582
110421,798109,7.22787332119796
21279,143892,6.762159875934019
64989,437933,6.738571142808783
34988,196124,5.605464730764834
1550130,9664429,6.234592582557592
20297,159514,7.858993939991132
18006,137715,7.648283905364878
777150,5862170,7.543164125329731
21788,196042,8.997705158803011
80483,500883,6.223463340084241
18072,156366,8.652390438247012
845453,5082347,6.011389160603842
14324,62319,4.350670203853672
131919,1175271,8.909035089714143
699745,5021219,7.175784035612973
108767,607638,5.586602554083499
32716,214086,6.5437706321066145
13323,88305,6.628011709074533
95131,646168,6.792402056112098
51599,330067,6.396771255256885
532646,3959807,7.434218974703649
14526,107486,7.399559410711827
187454,1181970,6.30538692159143
10468,69032,6.594573939625525
211007,1509856,7.155478254275924
11144,87012,7.807968413496051
38978,296889,7.616835137770024
308413,2193509,7.112245592760357
29649,202476,6.8291004755641
23007,154922,6.733689746598861
69177,513302,7.420125186116773
9669,73064,7.55652083979729
33611,235261,6.99952396536848
12596,92268,7.3251825976500475
346875,2702036,7.789653333333334
56292,458009,8.136307112911249
28633,189440,6.6161422135298436
25898,174877,6.752529152830334
53902,342073,6.3462023672590995
795383,4015432,5.048425726976815
42673,236912,5.551800904553231
29267,160210,5.474083438685208
22433,142436,6.349395979137877
40094,313116,7.809547563226418
12043,49573,4.11633313958316
15588,104947,6.732550680010264
9045,60330,6.669983416252073
22920,135961,5.931980802792321
127001,830595,6.540066613648712
23114,162966,7.050532145020334
103416,580427,5.612545447512957
262541,1308568,4.984242461177493
77212,513166,6.646194891985702
15311,95106,6.2116125661289265
